Zb
3
Long
Lat
Zb
-106.8260	26.6410	13.72
-101.2477	20.3764	13.13
-106.2570	30.4020	12.83
-109.4567	23.8431	12.34
-114.6032	30.3231	13.74
-113.2007	29.5565	13.26
-113.2506	27.0502	13.12
-116.1699	32.2862	13.38
-104.9260	28.3860	13.22
-110.8751	29.4035	13.12
-110.9556	25.9239	12.82
-104.3037	18.9698	13.11
-111.3710	26.0852	13.34
-107.5320	28.0740	12.16
-103.0266	27.6558	12.92
-96.8260	17.6153	13.88
-109.3146	23.9838	12.10
-104.5990	28.6750	12.87
-99.6345	24.9993	11.29
-105.0607	26.9483	13.68
-105.5720	26.9410	13.57
-104.9270	26.9420	13.58
-102.3487	29.4329	13.88
-110.6741	26.5208	12.46
-108.5792	23.4241	10.52
-95.6206	17.5802	14.00
-109.3086	24.4352	12.28
-115.2762	32.4174	13.95
-100.3155	21.1909	14.11
-107.5600	29.2280	13.50
-100.2798	26.9557	12.16
-100.9699	26.6832	12.98
-102.1358	28.0884	13.00
-102.6233	26.9504	12.06
-93.3284	16.9887	13.46
-93.6803	16.1414	13.88
-112.6371	26.4058	11.84
-114.9340	30.9340	13.66
-109.8290	24.1199	12.55
-103.6150	26.3570	12.61
-105.2540	28.9640	13.70
-97.4099	20.3348	14.64
-95.6507	16.7133	14.28
-91.8945	16.0303	14.02
-115.1602	28.0654	13.18
-104.5717	22.9883	14.12
-100.3966	24.2808	10.82
-103.3120	27.2210	13.22
-103.3070	27.5090	13.04
-104.5770	26.3630	13.90
-105.2550	29.2530	13.75
-112.6762	27.0995	13.85
-99.3146	23.8443	14.08
-102.0621	18.0395	13.10
-111.0980	27.9489	14.08
-109.8195	23.0756	12.92
-110.2962	24.2172	13.56
-100.3844	23.1249	13.09
-101.5570	20.2970	13.97
-108.2378	29.3750	13.10
-99.6376	25.5772	13.37
-106.8810	28.0850	13.64
-106.6500	22.2763	12.69
-98.0555	24.1307	13.22
-111.4663	28.5076	14.00
-96.2324	17.3097	14.22
-112.7457	31.0573	13.38
-109.4891	27.6574	14.35
-105.6828	22.9009	14.02
-98.0577	23.8417	12.89
-103.3335	22.1131	12.03
-108.2320	28.7935	13.35
-109.5799	30.5521	13.03
-98.3759	22.9762	12.76
-99.6725	24.4060	13.44
-102.1279	26.3280	13.10
-96.0029	17.6991	12.76
-112.3861	26.4224	13.70
-105.7055	26.9465	13.36
-105.9140	29.2500	12.43
-108.8967	29.3870	12.78
-108.2728	30.8209	14.26
-105.9240	30.4050	12.94
-114.0809	31.8056	12.58
-110.5969	25.3622	12.34
-108.6818	25.4550	12.52
-93.5752	17.8717	14.64
-113.0664	31.7120	14.34
-105.5880	29.8290	13.79
-109.4811	28.2349	13.89
-104.2656	21.8309	13.75
-105.5860	29.5400	13.86
-104.9270	27.8090	14.22
-103.9490	28.0930	13.74
-97.4128	20.0458	14.48
-97.7033	18.8789	15.20
-100.9122	17.4645	13.30
-112.4222	28.1589	13.76
-109.5555	23.9615	12.96
-108.5648	23.1339	11.70
-95.0274	18.1607	14.06
-114.9754	28.7611	12.86
-108.9157	29.9643	13.63
-106.4358	22.1153	13.11
-102.7225	21.5278	13.61
-109.9103	29.9763	13.13
-99.6183	21.5308	14.00
-105.7198	22.5721	14.25
-103.6270	27.8020	14.02
-97.6596	20.6260	14.84
-112.9871	30.9807	13.82
-100.6248	17.1771	13.92
-113.3047	30.7061	12.64
-97.1504	16.7558	14.42
-93.7319	15.2785	14.16
-108.2571	26.5374	13.86
-104.9270	27.2310	13.85
-107.5820	30.0940	14.09
-102.1754	21.2897	13.26
-115.0984	32.3517	14.07
-108.9129	30.5431	14.10
-103.2066	28.6216	13.24
-101.7746	19.4768	14.68
-114.7506	31.7560	14.32
-113.5033	29.2458	14.02
-111.8154	28.7767	13.44
-110.7330	27.3888	13.02
-95.3614	16.4145	14.64
-95.9776	18.2773	14.90
-94.4804	17.9199	15.30
-95.6895	17.2330	13.12
-114.1442	28.1451	14.06
-110.2155	29.4013	13.37
-101.0091	23.1182	14.40
-106.2610	30.6910	13.35
-101.8540	26.1706	13.48
-110.5778	25.0724	13.22
-91.7237	18.3362	14.40
-98.3746	23.2652	13.08
-109.5468	28.5252	12.71
-111.7707	28.1996	13.46
-108.6522	24.8749	12.18
-95.6307	17.2913	14.44
-113.2704	27.2759	14.18
-100.9358	21.0344	14.21
-106.5050	26.6450	14.03
-108.9094	25.9708	13.28
-106.0201	26.0779	12.50
-109.8071	28.2382	13.76
-108.8907	29.6756	13.17
-107.6603	24.0418	13.14
-103.3230	22.9800	13.71
-103.9600	26.9380	13.28
-98.9166	18.9570	15.30
-108.9241	23.9908	12.00
-107.0170	23.7731	13.26
-98.9315	17.9481	14.88
-97.7303	17.6368	14.78
-97.4288	17.6301	14.76
-112.1910	29.1095	14.01
-103.6436	22.1160	11.94
-106.9814	23.7173	13.25
-106.0332	22.8595	13.58
-112.0736	27.8909	13.20
-98.0318	17.6430	14.90
-112.0996	25.9865	13.20
-116.1797	31.1884	14.35
-103.3160	26.9320	12.49
-102.4138	21.5233	14.36
-105.5910	30.4070	14.18
-105.2500	27.2310	13.77
-103.6200	28.3790	14.43
-112.1892	29.3331	13.88
-97.1428	17.0448	14.62
-93.3645	16.4123	15.02
-93.1582	14.9570	13.64
-111.5657	25.5651	13.22
-106.5640	28.6660	13.69
-102.9024	20.9046	14.59
-100.3373	18.3269	13.28
-110.9757	26.2134	13.52
-92.3287	18.3764	14.44
-111.7951	24.5991	14.04
-114.5997	30.1493	14.38
-108.2837	25.3829	14.12
-111.4357	27.6649	12.63
-100.1666	20.0490	14.10
-110.2964	25.6691	13.02
-108.2647	23.4371	11.24
-107.3207	23.4723	12.42
-109.5577	24.2120	12.82
-98.6894	22.3990	13.14
-109.8135	27.6605	14.05
-106.6599	26.0719	13.22
-101.3800	25.0273	13.66
